DataKey,Date,Length,week,Comments,GeneticSex,AssignType,Adipose,GenPBT_Rgroup,Stock,BY,Basin,GenStock,GenStockProb,Big,Month,GenPa,GenMa
OmyCOLU23S_0499,44744,640,1,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.981878076,Small,7,OmyWALL19S_0138,OmyWALL19S_0117
OmyCOLU23S_0500,44744,630,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.993799753,Small,7,NA,NA
OmyCOLU23S_0501,44744,760,1,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.999862863,Small,7,OmyWALL19S_0082,OmyWALL19S_0093
OmyCOLU23S_0502,44744,770,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999970064,Small,7,NA,NA
OmyCOLU23S_0503,44744,750,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999997007,Small,7,NA,NA
OmyCOLU23S_0504,44744,650,1,,M,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.998519337,Small,7,OmyWALL19S_0545,OmyWALL19S_0541
OmyCOLU23S_0505,44744,610,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999969,Small,7,NA,NA
OmyCOLU23S_0506,44744,790,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.962565613,Large,7,NA,NA
OmyCOLU23S_0507,44744,720,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.995824161,Small,7,NA,NA
OmyCOLU23S_0508,44744,790,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.9996575,Large,7,NA,NA
OmyCOLU23S_0509,44744,690,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.990005921,Small,7,NA,NA
OmyCOLU23S_0510,44744,700,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.953985638,Small,7,NA,NA
OmyCOLU23S_0511,44744,670,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999474428,Small,7,NA,NA
OmyCOLU23S_0512,44744,620,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.995456628,Small,7,NA,NA
OmyCOLU23S_0606,44744,720,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999958632,Small,7,NA,NA
OmyCOLU23S_0608,44744,640,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999998687,Small,7,OmyPBT19SkSU-2392,OmyPBT19SkSU-2395
OmyCOLU23S_0681,44744,670,1,,F,PBT,AD,Deschutes2019,Deschutes,2019,Mid-C,MGILCS,0.999041744,Small,7,OmyPBT19-RBHSu-0109,OmyPBT19-RBHSu-0009
OmyCOLU23S_0682,44744,690,1,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,UPSALM,0.627064818,Small,7,OmyWALL19S_0012,OmyWALL19S_0009
OmyCOLU23S_0683,44744,620,1,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.665507417,Small,7,OmyWALL19S_0377,OmyWALL19S_0404
OmyCOLU23S_0607,44744,690,1,This individual failed to genotype,,Fail,AD,,,,,,,Small,7,,
OmyCOLU23S_0400,44745,700,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999994267,Small,7,NA,NA
OmyCOLU23S_0401,44745,710,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2082,OmyPBT19SkSU-2085
OmyCOLU23S_0601,44745,710,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999938801,Small,7,NA,NA
OmyCOLU23S_0602,44745,600,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999992,Small,7,NA,NA
OmyCOLU23S_0603,44745,700,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999960102,Small,7,NA,NA
OmyCOLU23S_0604,44745,730,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999810672,Small,7,NA,NA
OmyCOLU23S_0605,44745,750,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999996416,Small,7,NA,NA
OmyCOLU23S_0744,44745,850,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.967703508,Large,7,NA,NA
OmyCOLU23S_0870,44745,680,1,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.965028211,Small,7,OmyWALL19S_0153,OmyWALL19S_0098
OmyCOLU23S_0871,44745,730,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.806180647,Small,7,NA,NA
OmyCOLU23S_0872,44745,630,1,,M,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.995436656,Small,7,OmyWALL19S_0655,OmyWALL19S_0620
OmyCOLU23S_0873,44745,680,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999996378,Small,7,OmyPBT19SkSU-2391,OmyPBT19SkSU-2396
OmyCOLU23S_0874,44745,720,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.99990917,Small,7,NA,NA
OmyCOLU23S_0875,44745,770,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999765111,Small,7,NA,NA
OmyCOLU23S_0876,44745,720,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2473,OmyPBT19SkSU-2476
OmyCOLU23S_0877,44745,670,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999998,Small,7,NA,NA
OmyCOLU23S_0878,44745,700,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999998803,Small,7,NA,NA
OmyCOLU23S_0879,44745,700,1,,F,PBT,AD,Winthrop2018,Winthrop,2018,Up-C,UPPCOL,0.740889484,Small,7,OmyPBT18-WinthropNFH-0115,OmyPBT18-WinthropNFH-0042
OmyCOLU23S_0880,44745,620,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999952151,Small,7,NA,NA
OmyCOLU23S_0881,44745,690,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.99999855,Small,7,NA,NA
OmyCOLU23S_0882,44745,640,1,,M,GSI,AD,Unassigned,Unassigned-MGILCS,,MGILCS,MGILCS,0.994736117,Small,7,NA,NA
OmyCOLU23S_0883,44745,720,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999999989,Small,7,OmyPBT19SkSU-2071,OmyPBT19SkSU-2075
OmyCOLU23S_0884,44745,760,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999998515,Small,7,NA,NA
OmyCOLU23S_0885,44745,730,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999975929,Small,7,NA,NA
OmyCOLU23S_0902,44745,710,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999030864,Small,7,NA,NA
OmyCOLU23S_0903,44745,560,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999980708,Small,7,NA,NA
OmyCOLU23S_0905,44745,710,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999316232,Small,7,NA,NA
OmyCOLU23S_0906,44745,710,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2473,OmyPBT19SkSU-2475
OmyCOLU23S_0907,44745,680,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999998844,Small,7,NA,NA
OmyCOLU23S_0908,44745,750,1,,M,PBT,AD,Wells2019,Wells,2019,Up-C,MGILCS,0.432349995,Small,7,OmyWellsPBT19-0141,OmyWellsPBT19-0203
OmyCOLU23S_0909,44745,650,1,,F,PBT,AD,2019-MVFH-PAHS-LittleSalmonR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.96816143,Small,7,OmyPAHH19S_0088,OmyPAHH19S_0688
OmyCOLU23S_0910,44745,610,1,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.971531546,Small,7,OmyWALL19S_0672,OmyWALL19S_0615
OmyCOLU23S_0911,44745,600,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999970238,Small,7,NA,NA
OmyCOLU23S_0912,44745,620,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999998739,Small,7,NA,NA
OmyCOLU23S_0913,44745,790,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999648167,Large,7,NA,NA
OmyCOLU23S_0914,44745,720,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999999969,Small,7,OmyPBT19SkSU-2071,OmyPBT19SkSU-2075
OmyCOLU23S_0915,44745,740,1,,M,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.928439276,Small,7,OmyWALL19S_0558,OmyWALL19S_0526
OmyCOLU23S_0916,44745,640,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999993,Small,7,NA,NA
OmyCOLU23S_0917,44745,680,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.998247828,Small,7,NA,NA
OmyCOLU23S_0918,44745,720,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.871752742,Small,7,NA,NA
OmyCOLU23S_0919,44745,700,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999979272,Small,7,NA,NA
OmyCOLU23S_0904,44745,870,1,This individual failed to genotype,,Fail,AD,,,,,,,Large,7,,
OmyCOLU23S_0617,44746,740,1,,M,PBT,AD,Wells2019,Wells,2019,Up-C,MGILCS,0.525898343,Small,7,OmyWellsPBT19-0151,OmyWellsPBT19-0211
OmyCOLU23S_0618,44746,690,1,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,UPSALM,0.559761601,Small,7,OmyWALL19S_0588,OmyWALL19S_0577
OmyCOLU23S_0619,44746,680,1,,F,GSI,AD,Unassigned,Unassigned-MGILCS,,MGILCS,MGILCS,0.978493613,Small,7,NA,NA
OmyCOLU23S_0620,44746,740,1,,M,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.592536779,Small,7,OmyPAHH19S_0096,OmyPAHH19S_0696
OmyCOLU23S_0621,44746,680,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.99346958,Small,7,NA,NA
OmyCOLU23S_0838,44746,690,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999999999,Small,7,OmyPBT19SkSU-2042,OmyPBT19SkSU-2044
OmyCOLU23S_0839,44746,610,1,,F,PBT,AD,Deschutes2019,Deschutes,2019,Mid-C,MGILCS,0.836383372,Small,7,OmyPBT19-RBHSu-0533,OmyPBT19-RBHSu-0433
OmyCOLU23S_0840,44746,700,1,,F,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.678155606,Small,7,OmyPAHH19S_0314,OmyPAHH19S_0914
OmyCOLU23S_0841,44746,740,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.955595656,Small,7,NA,NA
OmyCOLU23S_0842,44746,710,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999971328,Small,7,NA,NA
OmyCOLU23S_0843,44746,720,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999647724,Small,7,NA,NA
OmyCOLU23S_0844,44746,740,1,,F,PBT,AD,Wells2019,Wells,2019,Up-C,MGILCS,0.990415424,Small,7,OmyWellsPBT19-0181,OmyWellsPBT19-0243
OmyCOLU23S_0845,44746,670,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.998724923,Small,7,NA,NA
OmyCOLU23S_0846,44746,650,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999875372,Small,7,NA,NA
OmyCOLU23S_0847,44746,700,1,,F,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,UPSALM,0.993451019,Small,7,OmyPAHH19S_0108,OmyPAHH19S_0708
OmyCOLU23S_0848,44746,680,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2011,OmyPBT19SkSU-2015
OmyCOLU23S_0849,44746,650,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999995228,Small,7,NA,NA
OmyCOLU23S_0850,44746,660,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999800413,Small,7,NA,NA
OmyCOLU23S_0851,44746,690,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999999735,Small,7,OmyPBT19SkSU-2493,OmyPBT19SkSU-2494
OmyCOLU23S_0852,44746,780,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.998026474,Large,7,NA,NA
OmyCOLU23S_0853,44746,690,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2452,OmyPBT19SkSU-2456
OmyCOLU23S_0854,44746,670,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.998703763,Small,7,NA,NA
OmyCOLU23S_0855,44746,650,1,,F,PBT,AD,Wells2019,Wells,2019,Up-C,UPPCOL,0.912199902,Small,7,OmyWellsPBT19-0001,OmyWellsPBT19-0103
OmyCOLU23S_0856,44746,790,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999997155,Large,7,OmyPBT19SkSU-2471,OmyPBT19SkSU-2474
OmyCOLU23S_0857,44746,730,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999953835,Small,7,NA,NA
OmyCOLU23S_0860,44746,610,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999891024,Small,7,NA,NA
OmyCOLU23S_0861,44746,730,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999978712,Small,7,NA,NA
OmyCOLU23S_0862,44746,650,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.993743543,Small,7,NA,NA
OmyCOLU23S_0863,44746,670,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999881183,Small,7,NA,NA
OmyCOLU23S_0864,44746,680,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.99999744,Small,7,OmyPBT19SkSU-2493,OmyPBT19SkSU-2494
OmyCOLU23S_0865,44746,650,1,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.997431203,Small,7,OmyWALL19S_0677,OmyWALL19S_0679
OmyCOLU23S_0866,44746,700,1,,M,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.726895225,Small,7,OmyWALL19S_0640,OmyWALL19S_0651
OmyCOLU23S_0867,44746,650,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999949385,Small,7,NA,NA
OmyCOLU23S_0868,44746,700,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999480048,Small,7,NA,NA
OmyCOLU23S_0869,44746,650,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999999998,Small,7,OmyPBT19SkSU-2493,OmyPBT19SkSU-2494
OmyCOLU23S_0858,44746,670,1,This sample is a duplicate with OmyCOLU23S_0859. Retain this sample.,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.99994703,Small,7,NA,NA
OmyCOLU23S_0953,44747,670,1,,M,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.99111098,Small,7,OmyWALL19S_0555,OmyWALL19S_0501
OmyCOLU23S_0389,44748,670,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999979,Small,7,NA,NA
OmyCOLU23S_0404,44748,700,1,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.890737078,Small,7,OmyWALL19S_0534,OmyWALL19S_0529
OmyCOLU23S_0405,44748,720,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999986776,Small,7,NA,NA
OmyCOLU23S_0429,44748,640,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.99313857,Small,7,NA,NA
OmyCOLU23S_0430,44748,660,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.994840505,Small,7,NA,NA
OmyCOLU23S_0435,44748,770,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.998062654,Small,7,NA,NA
OmyCOLU23S_0436,44748,700,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999989351,Small,7,NA,NA
OmyCOLU23S_0437,44748,700,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999985388,Small,7,NA,NA
OmyCOLU23S_0438,44748,720,1,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.99924297,Small,7,OmyWALL19S_0135,OmyWALL19S_0125
OmyCOLU23S_0439,44748,700,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999310957,Small,7,NA,NA
OmyCOLU23S_0440,44748,720,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.86067649,Small,7,NA,NA
OmyCOLU23S_0441,44748,720,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999992138,Small,7,NA,NA
OmyCOLU23S_0442,44748,780,1,,M,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.999996486,Large,7,OmyPBT19SkSU-2491,OmyPBT19SkSU-2494
OmyCOLU23S_0443,44748,740,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999996176,Small,7,NA,NA
OmyCOLU23S_0444,44748,680,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999777329,Small,7,NA,NA
OmyCOLU23S_0445,44748,630,1,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.927141622,Small,7,OmyWALL19S_0273,OmyWALL19S_0259
OmyCOLU23S_0446,44748,730,1,,F,PBT,AD,2019-NIAG-OXBO-SnakeR-HellsCanyon-AdClip,Oxbow,2019,Snake,UPSALM,0.724898593,Small,7,OmyOXBO19S_0128,OmyOXBO19S_0428
OmyCOLU23S_0447,44748,700,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999923037,Small,7,NA,NA
OmyCOLU23S_0448,44748,660,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2473,OmyPBT19SkSU-2476
OmyCOLU23S_0449,44748,760,1,,M,GSI,AD,Unassigned,Unassigned-MGILCS,,MGILCS,MGILCS,0.991305475,Small,7,NA,NA
OmyCOLU23S_0450,44748,740,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999836991,Small,7,NA,NA
OmyCOLU23S_0451,44748,670,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999902,Small,7,NA,NA
OmyCOLU23S_0518,44748,730,1,,F,PBT,AD,Wells2019,Wells,2019,Up-C,UPSALM,0.609497709,Small,7,OmyWellsPBT19-0151,OmyWellsPBT19-0211
OmyCOLU23S_0742,44748,640,1,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.995971149,Small,7,OmyWALL19S_0245,OmyWALL19S_0236
OmyCOLU23S_0743,44748,750,1,,M,PBT,AD,2019-NIAG-PAHS-PahsimeroiR-AdClip,Pahsimeroi,2019,Snake,MGILCS,0.713004299,Small,7,OmyPAHH19S_0294,OmyPAHH19S_0894
OmyCOLU23S_0952,44748,680,1,,M,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.984861302,Small,7,OmyWALL19S_0373,OmyWALL19S_0408
OmyCOLU23S_0091,44749,710,1,,F,PBT,AD,2019-IRRI-WALL-WallowaR,Wallowa-OR,2019,Snake,MGILCS,0.9962763,Small,7,OmyWALL19S_0448,OmyWALL19S_0452
OmyCOLU23S_0432,44749,770,1,,M,PBT,AD,2019-NIAG-OXBO-LittleSalmonR-AdClip,Oxbow,2019,Snake,MGILCS,0.540084874,Small,7,OmyOXBO19S_0040,OmyOXBO19S_0340
OmyCOLU23S_0433,44749,690,1,,F,PBT,AD,2019-LYON-TUCA-TucannonR-WA,Tucannon,2019,Snake,UPSALM,0.708500964,Small,7,OmyLYON19S_0327,OmyLYON19S_0341
OmyCOLU23S_0434,44749,640,1,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.989797744,Small,7,OmyWALL19S_0518,OmyWALL19S_0531
OmyCOLU23S_0520,44749,630,1,,M,PBT,AD,2019-IRRI-IMNA-Imnaha,Imnaha,2019,Snake,MGILCS,0.565169081,Small,7,OmyLSCR19S_0007,OmyLSCR19S_0015
OmyCOLU23S_0739,44749,740,1,,M,PBT,AD,Deschutes2019,Deschutes,2019,Mid-C,MGILCS,0.99815118,Small,7,OmyPBT19-RBHSu-0540,OmyPBT19-RBHSu-0440
OmyCOLU23S_0740,44749,690,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2082,OmyPBT19SkSU-2086
OmyCOLU23S_0741,44749,650,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999979547,Small,7,NA,NA
OmyCOLU23S_0947,44749,630,1,,M,PBT,AD,2020-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2020,Snake,MGILCS,0.987675263,Small,7,OmyLYON20S_0176,OmyLYON20S_0184
OmyCOLU23S_0948,44749,690,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999854662,Small,7,NA,NA
OmyCOLU23S_0949,44749,830,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999990321,Large,7,NA,NA
OmyCOLU23S_0950,44749,790,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.979934372,Large,7,NA,NA
OmyCOLU23S_0951,44749,760,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,0.99999999,Small,7,OmyPBT19SkSU-2471,OmyPBT19SkSU-2474
OmyCOLU23S_0194,44750,830,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999999941,Large,7,NA,NA
OmyCOLU23S_0677,44750,570,1,,F,PBT,AD,Deschutes2019,Deschutes,2019,Mid-C,MGILCS,0.812387101,Small,7,OmyPBT19-RBHSu-0640,OmyPBT19-RBHSu-9440
OmyCOLU23S_0786,44750,640,1,,F,PBT,AD,2019-NIAG-OXBO-SnakeR-HellsCanyon-AdClip,Oxbow,2019,Snake,UPSALM,0.494901364,Small,7,OmyOXBO19S_0132,OmyOXBO19S_0432
OmyCOLU23S_0787,44750,720,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.991198432,Small,7,NA,NA
OmyCOLU23S_0788,44750,710,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.99815808,Small,7,NA,NA
OmyCOLU23S_0789,44750,640,1,,M,PBT,AD,2019-HNFH-SAWT-SawtoothFH-AdClip,Sawtooth,2019,Snake,UPSALM,0.998552924,Small,7,OmySAWT19S_0381,OmySAWT19S_0881
OmyCOLU23S_0790,44750,690,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999352419,Small,7,NA,NA
OmyCOLU23S_0791,44750,660,1,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.912009861,Small,7,OmyWALL19S_0544,OmyWALL19S_0533
OmyCOLU23S_0792,44750,660,1,,F,PBT,AD,2019-LYON-WALL-CottonWoodGR/LyonsFerry/Touchet-WA,Wallowa-WA,2019,Snake,MGILCS,0.961726126,Small,7,OmyWALL19S_0518,OmyWALL19S_0531
OmyCOLU23S_0793,44750,630,1,,F,PBT,AD,Skamania2019,Skamania,2019,SKAMAN,SKAMAN,1,Small,7,OmyPBT19SkSU-2473,OmyPBT19SkSU-2475
OmyCOLU23S_0794,44750,720,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.9999963,Small,7,NA,NA
OmyCOLU23S_0795,44750,710,1,,M,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.999967418,Small,7,NA,NA
OmyCOLU23S_0796,44750,640,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.995911198,Small,7,NA,NA
OmyCOLU23S_0797,44750,700,1,,F,GSI,AD,Unassigned,Unassigned-SKAMAN,,SKAMAN,SKAMAN,0.998828194,Small,7,NA,NA
